POI_ID,POI_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LC_LO,LC_LA
76838,간절곶등대,울산광역시,울주군,서생면,129.3606751,35.35902926
141502,우성항공여행사,전라북도,고창군,고창읍,126.7008231,35.43478969
142394,우정여행사,서울특별시,중구,태평로1가,126.9783393,37.56723726
145432,비산항공여행사,서울특별시,서초구,반포동,127.0115662,37.50166384
149376,부래여행사,부산광역시,중구,중앙동4가,129.035622,35.10561987
153526,보람항공여행사,강원특별자치도,원주시,학성동,127.9474276,37.3539771
157191,유타항공여행사,서울특별시,서초구,잠원동,127.0184121,37.51670134
159787,고인돌공원,전라남도,순천시,송광면,127.2245669,34.97921209
165455,미주항공여행사,경상남도,진주시,동성동,128.0855098,35.19111732
167131,미르탑항공사,서울특별시,종로구,종로2가,126.9860528,37.56990366
167234,인성여행사,제주특별자치도,제주시,노형동,126.4772733,33.49219628
170115,문화관광,서울특별시,중구,남대문로5가,126.9725007,37.55768534
170225,일양여행사,서울특별시,중구,서소문동,126.9736243,37.56342274
176222,명문여행,서울특별시,중구,태평로1가,126.9783813,37.56743764
177462,맥마관광여행사,대전광역시,중구,대흥동,127.4223501,36.32542353
184422,한국관광여행사,부산광역시,중구,동광동2가,129.035044,35.1006856
188815,광주관광여행사,광주광역시,북구,두암동,126.9354924,35.16202089
191571,동화항공여행사,서울특별시,강북구,미아동,127.0307411,37.61165148
196393,군자여행사,경기도,안산시 단원구,원곡동,126.7965481,37.33256162
197879,동아여행사,부산광역시,부산진구,양정동,129.0732936,35.17389352
199681,동서항공여행사,광주광역시,북구,북동,126.9113909,35.15525197
199775,동서여행사,부산광역시,중구,대창동2가,129.0373406,35.11055419
204053,해운항공여행사,인천광역시,연수구,청학동,126.6717091,37.4185831
207716,우리여행사,부산광역시,연제구,연산동,129.0790292,35.18313837
209955,강호여행사,서울특별시,서초구,잠원동,127.019522,37.51080369
211028,프라임여행사,서울특별시,중구,순화동,126.9708166,37.56259492
214098,평화해외여행사,울산광역시,중구,태화동,129.2979016,35.55143767
217962,금선여행사,부산광역시,중구,중앙동4가,129.0355648,35.10612541
222649,삼청동길,서울특별시,종로구,삼청동,126.9816585,37.58775478
229135,신세계여행사,경상남도,진주시,동성동,128.0843501,35.192544
230194,신아여행사,서울특별시,서초구,서초동,127.0305442,37.48588975
232871,감로여행사,서울특별시,종로구,관훈동,126.9846242,37.57278958
235156,온양관광여행사,충청남도,아산시,온천동,127.0048638,36.78147279
239625,서귀포여행사,제주특별자치도,서귀포시,서귀동,126.5613113,33.24766771
240461,오륙도여행사,부산광역시,사하구,괴정동,128.9891738,35.09904388
248095,선진전위치료기,광주광역시,북구,문흥동,126.9213307,35.18551024
248684,설악산국립공원설악동탐방지원센터,강원특별자치도,속초시,설악동,128.4936351,38.17265391
251968,팔도관광여행사,전라남도,목포시,유동,126.3824787,34.78382629
257207,통영삼도수군통제영,경상남도,통영시,문화동,128.4230875,34.847752
262698,청기와여행사,경기도,성남시 수정구,신흥동,127.1399954,37.44277252
267796,뉴월드여행사,전라남도,여수시,중앙동,127.7352112,34.73988164
270025,나드리세계여행,충청북도,청주시 상당구,서문동,127.4850069,36.63636077
270888,키오탑항공사,서울특별시,종로구,종로2가,126.9860528,37.56990366
275844,하나투어,대구광역시,북구,태전동,128.5486795,35.9167026
276226,코리아나여행,충청북도,청주시 상당구,서문동,127.4850069,36.63636077
276557,코스모스여행사,대구광역시,중구,동문동,128.6001491,35.87161577
276594,코아관광여행사,전라북도,익산시,마동,126.9685742,35.93531062
276940,콤비항공여행사,서울특별시,중구,소공동,126.9801742,37.56379446
279614,연승여행사,서울특별시,강남구,논현동,127.024832,37.50498429
283687,에펠항공여행사,서울특별시,종로구,당주동,126.9723465,37.57179028
283815,에이스여행사,전라북도,익산시,창인동1가,126.9476105,35.94183023
285053,대한관광여행사,전라북도,정읍시,연지동,126.8440723,35.57546161
287634,에어몰여행,서울특별시,마포구,도화동,126.9487442,37.54003684
289612,세계로여행사,전라북도,전주시 완산구,서신동,127.1223972,35.83034086
293393,황금깃털여행,서울특별시,종로구,당주동,126.9723465,37.57179028
296959,솔빛여행사,서울특별시,중구,태평로1가,126.9783393,37.56723726
299453,안일여행사,경기도,안성시,동본동,127.2724512,37.00724681
303189,아주항공여행사,부산광역시,부산진구,부전동,129.0588469,35.15664544
303230,아주좋은여행사,부산광역시,중구,중앙동4가,129.0366367,35.10604141
348188,서울영어마을,서울특별시,강북구,수유동,127.0085152,37.63990361
350176,창원의집,경상남도,창원시 의창구,사림동,128.6816031,35.24445531
363558,금성관,전라남도,나주시,과원동,126.7165232,35.033333
453527,헤모수불가마,경기도,용인시 수지구,풍덕천동,127.1015447,37.32683779
464632,설성인형마을,충청북도,음성군,원남면,127.6241835,36.85401577
469378,황기모아황토염색체험장,전라남도,구례군,구례읍,127.4070022,35.19157374
469956,원숭이학교,전라북도,부안군,상서면,126.6713967,35.66803181
511309,어린이대공원매표소,서울특별시,광진구,능동,127.0839363,37.55130576
511316,연세대학교신촌캠퍼스매표소,서울특별시,서대문구,신촌동,126.9418247,37.56399911
528551,의림파크랜드,충청북도,제천시,모산동,128.2085611,37.17517794
539117,향나무,서울특별시,종로구,와룡동,126.9894727,37.57931836
539241,팔각정,전라북도,진안군,주천면,127.4012408,35.97891716
539951,염포야영장,전라남도,고흥군,봉래면,127.4945367,34.43062117
540431,내장산관광테마파크,전라북도,정읍시,부전동,126.8956141,35.52578566
545150,법천사지,강원특별자치도,원주시,부론면,127.7641179,37.20924866
549326,앵남역(폐역),전라남도,화순군,화순읍,126.9062792,35.05041577
549330,김유정역(폐역),강원특별자치도,춘천시,신동면,127.7164586,37.81945418
549351,의암역(폐역),강원특별자치도,춘천시,신동면,127.6813117,37.82405904
549380,구절리역(폐역),강원특별자치도,정선군,여량면,128.7281746,37.51693267
549450,구룡역(폐역),전라남도,순천시,별량면,127.4169963,34.84126746
549505,진성역(폐역),경상남도,진주시,진성면,128.2271416,35.1611089
549511,죽동역(폐역),경상북도,경주시,외동읍,129.3145316,35.7444568
629310,병영성홍교,전라남도,강진군,병영면,126.8114013,34.72121209
636840,대왕교,울산광역시,동구,일산동,129.4447464,35.49155633
658992,전망대휴게소,경상남도,남해군,미조면,128.0523882,34.74485236
659254,코오롱휴양소,경상북도,경주시,양남면,129.4499392,35.65372013
660148,문장대휴게소,경상북도,상주시,화북면,127.8625869,36.56631228
660236,팔왕휴게소,경상북도,문경시,문경읍,128.0677428,36.7773803
660446,함백산관광안내소,강원특별자치도,정선군,고한읍,128.9127803,37.20240662
728892,연단굴,충청북도,단양군,대강면,128.3454128,36.8902449
731065,횡성먹거리단지,강원특별자치도,횡성군,횡성읍,127.9747582,37.46045896
736282,옥지기,강원특별자치도,횡성군,서원면,127.8657264,37.39954796
811548,적벽강,전라북도,부안군,변산면,126.4585961,35.63681772
815805,신명지,제주특별자치도,제주시,애월읍,126.3146237,33.41878956
845933,인천영어마을,인천광역시,서구,당하동,126.7125736,37.58724486
861292,강원특별자치도립화목원,강원특별자치도,춘천시,사농동,127.7254157,37.92328699
861999,동화사관광단지동화사매표소,대구광역시,동구,용수동,128.7002009,35.99192163
877711,국립가리왕산자연휴양림매표소,강원특별자치도,정선군,정선읍,128.5754849,37.42224173
881968,고씨동굴매표소,강원특별자치도,영월군,김삿갓면,128.5353961,37.13071918
883565,한산도이충무공유적매표소,경상남도,통영시,한산면,128.473214,34.79311686
885427,도리사매표소,경상북도,구미시,해평면,128.4008327,36.2472196
888054,서마니관광농원,강원특별자치도,원주시,신림면,128.1997646,37.29204593
890273,조령산자연휴양림조령산매표소,충청북도,괴산군,연풍면,128.0433957,36.81288308
891017,푸른솔관광농원,강원특별자치도,양구군,양구읍,127.9709375,38.05007399
897328,장령산자연휴양림후문매표소,충청북도,옥천군,군서면,127.5539033,36.24767602
899078,지리산국립공원천은탐방지원센터,전라남도,구례군,광의면,127.4747397,35.26823727
913445,뚝섬한강공원뚝섬안내센터,서울특별시,광진구,자양동,127.0731192,37.52957544
921168,삼천탐방지원센터,서울특별시,은평구,진관동,126.9427036,37.64348259
926901,유어선매표소,제주특별자치도,제주시,구좌읍,126.9110722,33.49726092
928665,동산물감귤체험농장,제주특별자치도,서귀포시,성산읍,126.8672266,33.43626012
935026,화흥포매표소,전라남도,완도군,완도읍,126.6798357,34.30512474
935216,월출산국립공원도갑분소,전라남도,영암군,군서면,126.6591124,34.7538889
937602,신도선착장신도매표소,인천광역시,옹진군,북도면,126.4395812,37.51618179
952610,경주불국사매표소,경상북도,경주시,진현동,129.3324367,35.78716999
953136,국립칠보산자연휴양림매표소,경상북도,영덕군,병곡면,129.368585,36.62501434
1046600,순직선원위령탑,부산광역시,영도구,동삼동,129.0833263,35.06588517
1046655,삼척시어린이과학놀이체험관,강원특별자치도,삼척시,성남동,129.1582792,37.43806012
1155049,죽전로데오거리,경기도,용인시 수지구,죽전동,127.1089415,37.32995242
1187127,북마산가구거리,경상남도,창원시 마산합포구,중성동,128.5730888,35.20868024
1197037,돌산갓김치체험장,전라남도,여수시,돌산읍,127.789365,34.63716211
1200595,부대찌개거리,경기도,의정부시,의정부동,127.0496284,37.74414044
1204397,춘천명동거리,강원특별자치도,춘천시,중앙로2가,127.7276808,37.87973048
1219713,닭갈비거리,강원특별자치도,춘천시,온의동,127.717972,37.85915594
1239294,남산공원남산케이블카,서울특별시,중구,회현동1가,126.9839744,37.55664812
4833462,명성관광,전라남도,광양시,광양읍,127.5825022,34.97015362
4833945,동양고속관광,전라북도,익산시,창인동1가,126.9474312,35.94137428
4835381,뉴삼우관광,전라남도,순천시,장천동,127.4910567,34.94690209
4836418,대송학생야영장,울산광역시,울주군,서생면,129.3576177,35.359503
4855250,동인천삼치거리,인천광역시,중구,인현동,126.6291455,37.47577533
4898566,모둘자리힐링체험마을,강원특별자치도,홍천군,서석면,128.2320107,37.711417
4898606,예술촌,강원특별자치도,홍천군,서석면,128.2152277,37.70410443
4898697,청일관광농원,강원특별자치도,횡성군,청일면,128.1587553,37.64088563
4898786,옥수골농원,강원특별자치도,화천군,사내면,127.4428207,38.10306302
4898815,한국민속촌다모드라마촬영지,경기도,용인시 기흥구,보라동,127.1228563,37.26065399
4898824,금학산관광농원,강원특별자치도,홍천군,북방면,127.7738647,37.71991212
4898829,매산관광농원,강원특별자치도,원주시,흥업면,127.927975,37.27838097
4904599,포항아트타운,경상북도,포항시 북구,환호동,129.4081775,36.07329618
4904941,신당동떡볶이골목,서울특별시,중구,신당동,127.0150482,37.563323
4925226,해양공원매표소,경상남도,창원시 진해구,명동,128.7196885,35.09536594
4928699,운암먹거리,대구광역시,북구,구암동,128.5676601,35.93685738
4930636,압구정로데오거리,서울특별시,강남구,신사동,127.0379837,37.52734422
4930658,문정로데오거리,서울특별시,송파구,가락동,127.1231963,37.48988264
4930669,신림동순대골목,서울특별시,관악구,신림동,126.928485,37.48341514
4930678,가리봉로데오거리,서울특별시,금천구,가산동,126.8874081,37.47775068
4930680,인사동거리,서울특별시,종로구,관훈동,126.986007,37.57322248
4930683,장충동족발골목,서울특별시,중구,장충동1가,127.0058071,37.55990318
4930685,일산애니골까페촌,경기도,고양시 일산동구,풍동,126.7901046,37.6690295
4931561,광릉세조와정희왕후매표소,경기도,남양주시,진접읍,127.1753312,37.74884628
4934366,선돌,강원특별자치도,영월군,영월읍,128.4334019,37.20566103
4936975,장통교,서울특별시,중구,삼각동,126.9856693,37.56836447
4936977,수표교,서울특별시,종로구,관수동,126.9901211,37.56819468
4936981,새벽다리,서울특별시,종로구,예지동,127.0002015,37.56932562
4936984,나래교,서울특별시,종로구,종로5가,127.0045771,37.56965944
4936998,맑은내다리,서울특별시,종로구,창신동,127.0124335,37.56978707
4938968,문화의거리,인천광역시,부평구,부평동,126.7240447,37.49407209
4943420,팜스테이펜션,제주특별자치도,서귀포시,호근동,126.5368342,33.2505176
4959616,임진강폭포어장,경기도,파주시,파평면,126.8706046,37.93715954
4975181,초월면가구거리,경기도,광주시,초월읍,127.2967783,37.37533749
4983910,로데오타운거리,대구광역시,수성구,범어동,128.6382025,35.85826003
4988896,달맞이고개,부산광역시,해운대구,중동,129.1822151,35.15758232
4991002,로데오거리,경기도,고양시 일산동구,장항동,126.7697787,37.65992986
4993148,주왕산국립공원상의매표소,경상북도,청송군,주왕산면,129.1452575,36.39625002
4999316,태안군관광안내소,충청남도,태안군,남면,126.3594307,36.6252066
5032601,광통교,서울특별시,종로구,서린동,126.9810173,37.56902264
5032894,수원관광안내소,경기도,수원시 팔달구,매산로1가,126.9997496,37.26732363
5035562,도깨비도로,경기도,의왕시,청계동,127.0279752,37.39389186
5038402,진도신비의바닷길,전라남도,진도군,고군면,126.3482639,34.42307994
5039011,평촌로데오,경기도,안양시 동안구,평촌동,126.9751852,37.39244492
5041000,한라산국립공원성판악매표소,제주특별자치도,제주시,조천읍,126.6193109,33.38501797
5041004,설악산국립공원남설악탐방지원센터,강원특별자치도,양양군,서면,128.4488066,38.0848338
5041011,지리산국립공원화엄사통제소,전라남도,구례군,마산면,127.4904045,35.24549382
5045436,불광동먹자골목,서울특별시,은평구,불광동,126.9316098,37.61091263
5070423,모래시계공원,강원특별자치도,강릉시,강동면,129.0381188,37.68690177
5072189,해신당먹거리골목,강원특별자치도,삼척시,원덕읍,129.3263737,37.26620666
5074530,건어물특산물거리,강원특별자치도,삼척시,원덕읍,129.3437128,37.22975308
5075408,먹거리타운,경기도,시흥시,정왕동,126.7408211,37.35014053
5099196,한주먹자골목,강원특별자치도,춘천시,퇴계동,127.7398798,37.85024058
5104438,대둔산도립공원매표소,전라북도,완주군,운주면,127.3330285,36.11765187
5112420,무릉계곡매표소,강원특별자치도,동해시,삼화동,129.0193914,37.46345446
5193373,아라리촌,강원특별자치도,정선군,정선읍,128.6716186,37.37518398
5193375,화암동굴매표소,강원특별자치도,정선군,화암면,128.7903858,37.35082183
5193823,갑곶돈대순교성지,인천광역시,강화군,강화읍,126.5174151,37.7340644
5194894,지리산국립공원구룡탐방지원센터,전라북도,남원시,주천면,127.4593132,35.38814382
5200915,대천필랜드,충청남도,보령시,신흑동,126.5193515,36.30757374
5237285,불정자연휴양림매표소,경상북도,문경시,불정동,128.1366929,36.62235487
5268284,체인지업캠퍼스,경기도,파주시,탄현면,126.6998896,37.7843022
5278438,물의거리,전라북도,부안군,부안읍,126.7352314,35.72446028
5278610,구복예술촌,경상남도,창원시 마산합포구,구산면,128.5666089,35.07049767
5296557,태백산국립공원백단사매표소,강원특별자치도,태백시,혈동,128.9267349,37.11880867
5305368,제주돌마을공원,제주특별자치도,제주시,한림읍,126.2536938,33.35379119
5311857,세병관,경상남도,통영시,문화동,128.4230875,34.847752
5404534,송지호오토캠핑장,강원특별자치도,고성군,죽왕면,128.5132002,38.34277117
5404922,연개소문촬영지,경상북도,문경시,가은읍,128.0669966,36.65537602
5459564,송정관광안내소,부산광역시,해운대구,송정동,129.1996697,35.17943666
5492477,해장국거리,경상북도,경주시,황오동,129.216535,35.84072252
5492530,에버여행사,경기도,안양시 동안구,비산동,126.9492256,37.39047553
5494550,매운탕단지,경상북도,경주시,안강읍,129.1534212,35.98748524
5496520,마이여행사,경기도,의정부시,금오동,127.0698857,37.75146868
5497541,가리왕산관광농원,강원특별자치도,정선군,정선읍,128.576221,37.42257159
5497550,아로마허브동산,강원특별자치도,홍천군,화촌면,128.0591818,37.75924417
5497747,한국인삼주마을,경기도,안성시,가사동,127.2858378,37.01885016
5539321,사담팜스테이마을,충청북도,괴산군,청천면,127.8072879,36.62592754
5539691,선유동계곡,충청북도,괴산군,청천면,127.8780847,36.68558509
5545371,사기막골도예촌,경기도,이천시,사음동,127.4117288,37.29575549
5614141,안동하회마을민박촌,경상북도,안동시,풍천면,128.518423,36.53925622
5614145,안면도펜션촌,충청남도,태안군,안면읍,126.3401011,36.49216269
5614147,흥정계곡펜션촌,강원특별자치도,평창군,봉평면,128.3507024,37.63229632
5614151,반포치킨거리,서울특별시,서초구,반포동,127.0208284,37.50373308
5614153,성신여대패션거리,서울특별시,성북구,동선동1가,127.0179481,37.59205538
5614154,삼각지대구탕골목,서울특별시,용산구,용산동3가,126.9748559,37.53438504
5614155,의정부가구거리,경기도,의정부시,의정부동,127.0498571,37.73555351
5614156,마산복요리거리,경상남도,창원시 마산합포구,오동동,128.5793067,35.2051763
5614157,송정떡갈비거리,광주광역시,광산구,송정동,126.7944618,35.13947379
5614164,자동차용품거리,서울특별시,성동구,용답동,127.0655884,37.56114193
5614168,명동닭갈비골목,강원특별자치도,춘천시,조양동,127.7279345,37.87937001
5614171,여주도예촌,경기도,여주시,천송동,127.6484458,37.30290342
5614172,영산포홍어거리,전라남도,나주시,영산동,126.711182,35.00039383
5614173,안면도대하촌,충청남도,태안군,안면읍,126.316497,36.58505719
5614175,정읍산외한우거리,전라북도,정읍시,산외면,127.0432684,35.62193404
5614177,부산해운대모텔촌,부산광역시,해운대구,우동,129.1606581,35.16111498
5614257,율촌문화마을,전라남도,여수시,율촌면,127.5571855,34.84890867
5614296,양수리카페촌,경기도,남양주시,화도읍,127.3558781,37.63553931
5614305,곰소젓갈시장,전라북도,부안군,진서면,126.6059499,35.58708216
5614306,홍천화로구이촌,강원특별자치도,홍천군,홍천읍,127.8309195,37.65946574
5615113,가리산자연휴양림매표소,강원특별자치도,홍천군,두촌면,127.9850503,37.86332411
5615117,산내매표소,경상남도,밀양시,산내면,128.9778699,35.58031518
5615118,가지산도립공원얼음골매표소,경상남도,밀양시,산내면,128.9825724,35.5778545
5615119,간월자연휴양림매표소,울산광역시,울주군,상북면,129.0571357,35.56667282
5615120,강천산군립공원매표소,전라북도,순창군,팔덕면,127.0735765,35.41206476
5615125,고사포해수욕장매표소,전라북도,부안군,변산면,126.5110276,35.66370403
5615130,구곡폭포매표소,강원특별자치도,춘천시,남산면,127.6158583,37.79703634
5615131,금강공원매표소,부산광역시,동래구,온천동,129.0761383,35.21974262
5615132,얼음골유원지매표소,충청북도,제천시,수산면,128.1983551,36.98696544
5615136,내원사매표소,경상남도,양산시,하북면,129.0940009,35.444483
5615140,앞산공원케이블카매표소,대구광역시,남구,봉덕동,128.5871094,35.82434963
5615145,마이산도립공원북부매표소,전라북도,진안군,진안읍,127.4147545,35.76619286
5615146,모악산도립공원금산사매표소,전라북도,김제시,금산면,127.0444108,35.71850751
5615147,박달재자연휴양림매표소,충청북도,제천시,백운면,128.0460685,37.14770239
5615148,내소사매표소,전라북도,부안군,진서면,126.5893677,35.61220619
5615167,불영사매표소,경상북도,울진군,금강송면,129.2773501,36.94278926
5615169,서오릉매표소,경기도,고양시 덕양구,용두동,126.9009322,37.62335822
5615171,성주봉자연휴양림매표소,경상북도,상주시,은척면,128.0424315,36.53891474
5615173,소백산국립공원남부지소매표소,경상북도,영주시,풍기읍,128.4589908,36.90414457
5615175,부석사매표소,경상북도,영주시,부석면,128.6880722,36.99751288
5615184,자수정동굴나라매표소,울산광역시,울주군,상북면,129.0933084,35.54432764
5615187,오대산국립공원소금강탐방지원센터,강원특별자치도,강릉시,연곡면,128.7044737,37.81358487
5615189,용연동굴매표소,강원특별자치도,태백시,화전동,128.9457703,37.20897438
5615195,장전계곡매표소,강원특별자치도,평창군,진부면,128.564702,37.50075448
5615198,주왕산국립공원월외탐방지원센터,경상북도,청송군,청송읍,129.1159741,36.44158601
5615200,주전골매표소,강원특별자치도,양양군,서면,128.4454381,38.07824768
5615202,중미산자연휴양림제2매표소,경기도,양평군,옥천면,127.4594811,37.58360438
5615211,천동동굴매표소,충청북도,단양군,단양읍,128.4202516,36.97242441
5615212,천은사매표소,강원특별자치도,원주시,귀래면,127.8978053,37.22952242
5615213,천지연폭포매표소,제주특별자치도,서귀포시,서홍동,126.5596785,33.24473612
5615215,청량산도립공원매표소,경상북도,봉화군,명호면,128.8969397,36.78799628
5615217,최참판댁매표소,경상남도,하동군,악양면,127.6892586,35.15326863
5615225,태백산국립공원당골매표소,강원특별자치도,태백시,소도동,128.9510767,37.11953522
5615226,태백산국립공원유일사매표소,강원특별자치도,태백시,혈동,128.9080514,37.12027936
5615227,태종대매표소,부산광역시,영도구,동삼동,129.0811022,35.06152692
5615228,국립통고산자연휴양림매표소,경상북도,울진군,금강송면,129.191744,36.93370187
5615229,통도사매표소,경상남도,양산시,하북면,129.0807876,35.49384747
5615230,팔영산자연휴양림매표소,전라남도,고흥군,영남면,127.4529844,34.62228098
5615231,안동하회마을매표소,경상북도,안동시,풍천면,128.5230694,36.54079726
5615234,잠실한강공원잠실지구매표소,서울특별시,송파구,잠실동,127.0779124,37.51792911
5615236,한라산국립공원영실매표소,제주특별자치도,서귀포시,하원동,126.4805151,33.34008032
5615240,화왕산군립공원옥천매표소,경상남도,창녕군,창녕읍,128.551049,35.51888804
5615241,화왕산군립공원매표소,경상남도,창녕군,창녕읍,128.5074815,35.5404055
5615242,횡성자연휴양림매표소,강원특별자치도,횡성군,갑천면,128.1108938,37.53916273
5643738,화정영어마을,경기도,안산시 단원구,화정동,126.8234773,37.35882199
5643745,서후1리산촌생태마을,경기도,양평군,서종면,127.4209428,37.58064077
5648969,인천서구영어마을,인천광역시,서구,원당동,126.7054841,37.59263706
5652780,대교유람선매표소,경상남도,사천시,대방동,128.0509743,34.93287626
5654916,문동폭포매표소,경상남도,거제시,문동동,128.6591739,34.85705346
5655070,박태성묘,경기도,고양시 덕양구,효자동,126.9576903,37.67189447
5667683,포충사,광주광역시,남구,원산동,126.84731,35.09058356
5668468,꾸러기농장,인천광역시,서구,가정동,126.6792987,37.5347833
5668680,충익사,경상남도,의령군,의령읍,128.2600927,35.31513384
5672960,호롱불마을,전라북도,무주군,설천면,127.7188152,36.01526783
5674986,쌍용계곡,경상북도,문경시,농암면,127.9540182,36.56854661
5679653,예술의거리,광주광역시,동구,궁동,126.9186506,35.14990104
5683450,동원매표소,충청남도,공주시,반포면,127.2547565,36.3504844
5683465,상신매표소,충청남도,공주시,반포면,127.2158622,36.3839114
5683577,서창매표소,전라북도,무주군,적상면,127.6737984,35.9502197
5683761,밤골통제소,경기도,고양시 덕양구,효자동,126.9594741,37.67535421
5683845,아카데미탐방지원센터,서울특별시,강북구,수유동,127.0014389,37.64162603
5683855,북한산둘레길탐방안내센터,서울특별시,강북구,수유동,127.0028218,37.64325679
5683864,진관공원지킴터,서울특별시,은평구,진관동,126.9435083,37.64051154
5684937,다도해해상국립공원여수탐방지원센터,전라남도,여수시,돌산읍,127.8015066,34.60022966
5684985,상관평매표소,충청북도,괴산군,청천면,127.925143,36.69152031
5684993,오대산국립공원진고개탐방지원센터,강원특별자치도,평창군,대관령면,128.6110292,37.76660012
5685003,도갑사매표소,전라남도,영암군,군서면,126.6610426,34.75382791
5685039,내원사내원매표소,경상남도,산청군,삼장면,127.8160778,35.29596056
5685042,지리산국립공원성삼재탐방지원센터,전라남도,구례군,산동면,127.5112584,35.30552393
5685064,지리산국립공원백무동탐방지원센터,경상남도,함양군,마천면,127.6802214,35.36211332
5685072,지리산국립공원삼성궁매표소,경상남도,하동군,청암면,127.7051675,35.23805822
5685088,치악산국립공원금대탐방지원센터,강원특별자치도,원주시,판부면,128.0181316,37.29331916
5685097,한라산국립공원어리목매표소,제주특별자치도,제주시,해안동,126.4940964,33.39209963
5685111,가지산도립공원가지산매표소,경상남도,밀양시,산내면,128.995166,35.59227033
5685130,대둔산도립공원수락지구매표소,충청남도,논산시,벌곡면,127.3047122,36.14379832
5685133,대둔산도립공원행정지구매표소,충청남도,금산군,진산면,127.3378756,36.14751539
5685169,송광사매표소,전라남도,순천시,송광면,127.2647632,35.00553904
5685170,천관산도립공원매표소,전라남도,장흥군,관산읍,126.935352,34.54876797
5685185,팔공산매표소,경상북도,경산시,와촌면,128.748784,35.98550246
5685188,은해사매표소,경상북도,영천시,청통면,128.7941087,35.9901273
5685202,대이리군립공원대이리매표소,강원특별자치도,삼척시,신기면,129.0196864,37.32538629
5686144,용추계곡매표소,경상북도,문경시,가은읍,127.9682451,36.6729936
5700658,어촌체험상황실,전라남도,해남군,송지면,126.5806875,34.32145476
5703178,와인터널,경상북도,청도군,화양읍,128.7205434,35.71511661
5705177,용대리황태마을,강원특별자치도,인제군,북면,128.3705177,38.22066546
5706444,강원숲체험장,강원특별자치도,춘천시,서면,127.6391575,37.96161104
5707434,원조닭똥집골목,대구광역시,동구,신암동,128.6190301,35.88252557
5711694,단양관광안내소,충청북도,단양군,단양읍,128.3759743,36.98656654
5711747,월미문화의거리,인천광역시,중구,북성동1가,126.5964398,37.47117382
5726823,오천결사대탑,충청남도,부여군,부여읍,126.9159065,36.26948279
5727616,북항관광안내소,전라남도,목포시,죽교동,126.367924,34.80308511
5727861,두물머리,경기도,양평군,양서면,127.3158921,37.53287407
5728279,패션문화의거리,서울특별시,관악구,신림동,126.9290764,37.48632956
5733352,피아노폭포,경기도,남양주시,화도읍,127.3478384,37.63035901
5734239,백제문화단지,충청남도,부여군,규암면,126.9066031,36.30617866
5737065,어량마을,전라북도,익산시,망성면,127.0241654,36.10702204
5738523,상무지구먹자골목,광주광역시,서구,치평동,126.8471224,35.15908269
5740730,성남영어마을,경기도,성남시 분당구,율동,127.158246,37.39285474
5744214,관광안내소,서울특별시,서대문구,대현동,126.9429328,37.55924974
5744379,정부과천청사과천식물원,경기도,과천시,중앙동,126.9812302,37.42618412
5774357,피나클랜드,충청남도,아산시,영인면,126.92777,36.87441756
5783183,왕피천휴양농원,경상북도,울진군,근남면,129.3464672,36.92860554
5784052,성령대군묘,경기도,고양시 덕양구,대자동,126.8817168,37.69997748
5827389,웅진농원,충청남도,공주시,사곡면,127.0396893,36.51748979
5827742,죽도보물섬관광지,충청남도,보령시,남포면,126.5376902,36.27719497
5844130,원원사지,경상북도,경주시,외동읍,129.3494106,35.69753533
5855855,괘릉,경상북도,경주시,외동읍,129.3202692,35.75975567
5858084,나비고을예술인촌,전라남도,함평군,함평읍,126.4620324,35.08164653
5858427,영산호관광안내소,전라남도,목포시,옥암동,126.4389713,34.80391019
5868370,아시아나항공,부산광역시,강서구,대저2동,128.9466906,35.17315491
5868402,아시아나투어항공,경기도,시흥시,신천동,126.784324,37.44113636
5870741,필리핀항공,서울특별시,중구,서소문동,126.9731322,37.56484936
5876979,충무관광여행사,서울특별시,동대문구,용두동,127.0385187,37.57616881
5877795,보람항공,서울특별시,중구,서소문동,126.9730139,37.56254337
5880334,삼성여행사,대구광역시,중구,하서동,128.5875298,35.87029216
5885187,부여국제여행사,충청남도,부여군,부여읍,126.9087522,36.28182928
5885395,영남해외여행사,경상북도,안동시,운흥동,128.7327308,36.56377849
5885527,영락여행사,강원특별자치도,원주시,학성동,127.9482325,37.35370616
5886107,패러글라이딩활공장,경상남도,남해군,서면,127.8485274,34.84654394
5887920,거북선관광여행사,경상남도,통영시,도산면,128.3574771,34.89983139
5888399,해오름예술촌,경상남도,남해군,삼동면,128.0491407,34.788655
5891545,수일관광여행사,전라남도,장성군,장성읍,126.7806551,35.29308334
5899934,그린항공여행사,충청북도,충주시,성내동,127.9341733,36.9727564
5902847,올림픽항공사,서울특별시,중구,서소문동,126.9729967,37.56256051
5909196,뉴남광여행사,광주광역시,광산구,장록동,126.7765305,35.13378429
5913104,한일여객,충청남도,공주시,월미동,127.1190178,36.49073237
5913283,화원관광,전라북도,익산시,창인동2가,126.9463344,35.93857628
5962599,종로아구찜골목,서울특별시,종로구,낙원동,126.9882386,37.5731233
5962693,명월대,제주특별자치도,제주시,한림읍,126.2663994,33.388753
5963030,사주카페골목,서울특별시,서대문구,대현동,126.9454027,37.55802896
5963047,신천먹자골목,서울특별시,송파구,잠실동,127.0821234,37.51032229
5964955,장호원복숭아축제,경기도,이천시,장호원읍,127.6153898,37.11778678
